"year","reporterCode","flowCode","partnerCode","netWgt_kg","fobValue_usd","primaryValue_usd","qty"
"2018","276","M","251","38271",,"80655.597","5"
"2018","276","M","251","86265",,"179948.465","13"
"2018","276","M","251","86265",,"179948.465","13"
"2018","276","M","348","137749",,"496850.573","17"
"2018","276","M","348","137749",,"496850.573","17"
"2018","276","M","251","1981173",,"6680038.859","269"
"2018","276","M","251","1981173",,"6680038.859","269"
"2018","276","M","251","23013",,"250684.815","4"
"2018","276","M","251","23013",,"250684.815","4"
"2018","276","M","380","30694",,"224837.842","4"
"2018","276","M","380","30694",,"224837.842","4"
"2018","276","M","251","17080",,"20670.019","2"
"2018","276","M","251","17080",,"20670.019","2"
"2018","276","M","380","13880",,"24331.566","2"
"2018","276","M","380","13880",,"24331.566","2"
"2018","276","M","246","6559305",,"83104516.08","1023"
"2018","276","M","246","6559305",,"83104516.08","1023"
"2018","276","M","380","47567",,"95082.09","7"
"2018","276","M","380","47567",,"95082.09","7"
"2018","276","M","360","32684",,"181178.036","22"
"2018","276","M","360","32684",,"181178.036","22"
"2018","276","M","233","23568",,"187896.383","3"
"2018","276","M","372","89234",,"2180186.25","22"
"2018","276","M","246","7478308",,"96137832.681","1130"
"2018","276","M","300","75831",,"1930864.475","14"
"2018","276","M","348","384617",,"1531838.607","49"
"2018","276","M","360","32684",,"181178.036","22"
"2018","276","M","251","147089",,"401490.915","33"
"2018","276","M","251","33100",,"41925.886","6"
"2018","276","M","251","105771",,"380961.452","14"
"2018","276","M","251","24200",,"239701.357","4"
"2018","276","M","251","38064481",,"415932127.897","4823"
"2018","276","M","251","17080",,"20670.019","2"
"2018","276","M","251","17550",,"134039.761","2"
"2018","276","M","246","38000",,"233866.506","2"
"2018","276","M","364","22390",,"39036.808","2"
"2018","276","M","380","7647",,"11546.863","2"
"2018","276","M","380","15150",,"44883.471","2"
"2018","276","M","380","14375",,"12044.125","3"
"2018","276","M","380","30565",,"50125.388","4"
"2018","276","M","380","19150",,"94055.675","5"
"2018","276","M","380","17836199",,"187706181.953","5896"
"2018","276","M","380","19150",,"94055.675","5"
"2018","276","M","380","30565",,"50125.388","4"
"2018","276","M","380","14375",,"12044.125","3"
"2018","276","M","380","17836199",,"187706181.953","5896"
"2018","276","M","251","38064481",,"415932127.897","4823"
"2018","276","M","251","147089",,"401490.915","33"
"2018","276","M","251","33100",,"41925.886","6"
"2018","276","M","251","105771",,"380961.452","14"
"2018","276","M","251","24200",,"239701.357","4"
"2018","276","M","360","32684",,"181178.036","22"
"2018","276","M","348","384617",,"1531838.607","49"
"2018","276","M","300","75831",,"1930864.475","14"
"2018","276","M","246","7478308",,"96137832.681","1130"
"2018","276","M","372","89234",,"2180186.25","22"
"2018","276","M","233","23568",,"187896.383","3"
"2018","276","M","246","38000",,"233866.506","2"
"2018","276","M","364","22390",,"39036.808","2"
"2018","276","M","251","17080",,"20670.019","2"
"2018","276","M","251","17550",,"134039.761","2"
"2018","276","M","380","7647",,"11546.863","2"
"2018","276","M","380","15150",,"44883.471","2"
"2018","276","M","246","38000",,"233866.506","2"
"2018","276","M","233","23568",,"187896.383","3"
"2018","276","M","372","89234",,"2180186.25","22"
"2018","276","M","246","919003",,"13033316.601","107"
"2018","276","M","300","75831",,"1930864.475","14"
"2018","276","M","348","246868",,"1034988.034","32"
"2018","276","M","251","24200",,"239701.357","4"
"2018","276","M","251","67500",,"300305.854","9"
"2018","276","M","251","33100",,"41925.886","6"
"2018","276","M","251","60824",,"221542.45","20"
"2018","276","M","251","17550",,"134039.761","2"
"2018","276","M","251","36047295",,"408583279.258","4549"
"2018","276","M","380","19150",,"94055.675","5"
"2018","276","M","380","23520",,"37959.605","3"
"2018","276","M","380","14375",,"12044.125","3"
"2018","276","M","380","15150",,"44883.471","2"
"2018","276","M","380","17805505",,"187481344.111","5892"
"2018","276","M","380","17805505",,"187481344.111","5892"
"2018","276","M","380","19150",,"94055.675","5"
"2018","276","M","380","23520",,"37959.605","3"
"2018","276","M","380","14375",,"12044.125","3"
"2018","276","M","380","15150",,"44883.471","2"
"2018","276","M","251","17550",,"134039.761","2"
"2018","276","M","251","60824",,"221542.45","20"
"2018","276","M","251","33100",,"41925.886","6"
"2018","276","M","251","67500",,"300305.854","9"
"2018","276","M","251","24200",,"239701.357","4"
"2018","276","M","251","36047295",,"408583279.258","4549"
"2018","276","M","348","246868",,"1034988.034","32"
"2018","276","M","300","75831",,"1930864.475","14"
"2018","276","M","246","919003",,"13033316.601","107"
"2018","276","M","372","89234",,"2180186.25","22"
"2018","276","M","233","23568",,"187896.383","3"
"2018","276","M","246","38000",,"233866.506","2"
"2018","276","M","251","23013",,"250684.815","4"
"2018","276","M","251","2122789",,"6961312.941","289"
"2018","276","M","348","137749",,"496850.573","17"
"2018","276","M","380","61422",,"279746.862","9"
"2018","276","M","246","6559305",,"83104516.08","1023"
"2018","276","M","380","47567",,"95082.09","7"
"2018","276","M","360","32684",,"181178.036","22"
"2018","276","M","392","9921678",,"75238821.281","9442"
"2018","276","M","392","226853",,"1755331.126","94"
"2018","276","M","392","161298",,"2083931.284","132"
"2018","276","M","246","976003",,"13467977.582","110"
"2018","276","M","372","89234",,"2180186.25","22"
"2018","276","M","300","75831",,"1930864.475","14"
"2018","276","M","348","246868",,"1034988.034","32"
"2018","276","M","392","10309829",,"79078083.691","9668"
"2018","276","M","348","384617",,"1531838.607","49"
"2018","276","M","246","7535308",,"96572493.662","1133"
"2018","276","M","360","32684",,"181178.036","22"
"2018","276","M","372","89234",,"2180186.25","22"
"2018","276","M","300","75831",,"1930864.475","14"
"2018","276","M","364","22390",,"39036.808","2"
"2018","276","M","348","246868",,"1034988.034","32"
"2018","276","M","392","161298",,"2083931.284","132"
"2018","276","M","246","976003",,"13467977.582","110"
"2018","276","M","372","89234",,"2180186.25","22"
"2018","276","M","300","75831",,"1930864.475","14"
"2018","276","M","392","226853",,"1755331.126","94"
"2018","276","M","246","6559305",,"83104516.08","1023"
"2018","276","M","380","47567",,"95082.09","7"
"2018","276","M","360","32684",,"181178.036","22"
"2018","276","M","392","9935333",,"75324072.709","9444"
"2018","276","M","251","23013",,"250684.815","4"
"2018","276","M","251","2122789",,"6961312.941","289"
"2018","276","M","348","137749",,"496850.573","17"
"2018","276","M","380","61422",,"279746.862","9"
"2018","276","M","300","75831",,"1930864.475","14"
"2018","276","M","372","89234",,"2180186.25","22"
"2018","276","M","360","32684",,"181178.036","22"
"2018","276","M","246","7535308",,"96572493.662","1133"
"2018","276","M","348","384617",,"1531838.607","49"
"2018","276","M","392","10323484",,"79163335.119","9670"
"2018","276","M","364","22390",,"39036.808","2"
"2018","276","M","380","2236",,"7053.792","1"
"2018","276","M","380","7300",,"11955.539","1"
"2018","276","M","246","19000",,"200794.475","1"
"2018","276","M","246","19000",,"200794.475","1"
"2018","276","M","380","2236",,"7053.792","1"
"2018","276","M","380","7300",,"11955.539","1"
"2018","276","M","392","4355",,"44265.733","1"
"2018","276","M","392","9300",,"40985.696","1"
"2018","276","M","246","19000",,"200794.475","1"
"2018","276","M","364","8500",,"23622.879","1"
"2018","276","M","246","19000",,"200794.475","1"
"2018","276","M","364","8500",,"23622.879","1"
"2018","276","M","380","80",,"188.983","1"
"2018","276","M","380","7300",,"11955.539","1"
"2018","276","M","380","80",,"188.983","1"
"2018","276","M","380","7300",,"11955.539","1"
"2018","276","M","251","13000",,"418124.965","1"
"2018","276","M","251","13000",,"418124.965","1"
"2018","276","M","364","13890",,"15413.929","1"
"2018","276","M","364","13890",,"15413.929","1"
"2018","276","M","40","8917328",,"92642466.244","1307"
"2018","276","M","56","29269350",,"380610929.318","3869"
"2018","276","M","56","37500",,"124112.246","4"
"2018","276","M","56","11488",,"102002.412","3"
"2018","276","M","56","90239",,"222279.484","12"
"2018","276","M","56","20386",,"55749.995","3"
"2018","276","M","10","22460",,"53151.479","2"
"2018","276","M","10","22460",,"53151.479","2"
"2018","276","M","36","18400",,"21060.978","12"
"2018","276","M","36","18400",,"21060.978","12"
"2018","276","M","56","17568",,"109443.619","4"
"2018","276","M","56","324175",,"1095853.564","42"
"2018","276","M","56","20386",,"55749.995","3"
"2018","276","M","56","53110",,"72286.011","7"
"2018","276","M","56","37500",,"124112.246","4"
"2018","276","M","56","17568",,"109443.619","4"
"2018","276","M","56","324175",,"1095853.564","42"
"2018","276","M","56","20386",,"55749.995","3"
"2018","276","M","56","53110",,"72286.011","7"
"2018","276","M","56","37500",,"124112.246","4"
"2018","276","M","56","12080",,"20551.905","2"
"2018","276","M","56","12080",,"20551.905","2"
"2018","276","M","56","29580401",,"381360803.371","3912"
"2018","276","M","56","29580401",,"381360803.371","3912"
"2018","276","M","40","35300",,"137886.747","6"
"2018","276","M","40","20400",,"255368.051","3"
"2018","276","M","40","35300",,"137886.747","6"
"2018","276","M","40","20400",,"255368.051","3"
"2018","276","M","40","9495970",,"94804839.661","1381"
"2018","276","M","40","9495970",,"94804839.661","1381"
"2018","276","M","56","6080",,"7441.207","1"
"2018","276","M","56","6080",,"7441.207","1"
"2018","276","M","40","4980",,"54294.826","1"
"2018","276","M","40","4980",,"54294.826","1"
"2018","276","M","56","4000",,"12156.334","1"
"2018","276","M","56","8713",,"46064.615","1"
"2018","276","M","56","4000",,"12156.334","1"
"2018","276","M","56","8713",,"46064.615","1"
"2018","276","M","40","2240",,"9117.25","1"
"2018","276","M","40","6640",,"84190.761","1"
"2018","276","M","40","2240",,"9117.25","1"
"2018","276","M","40","6640",,"84190.761","1"
"2018","276","M","56","4000",,"12156.334","1"
"2018","276","M","56","8713",,"46064.615","1"
"2018","276","M","56","4000",,"12156.334","1"
"2018","276","M","56","8713",,"46064.615","1"
"2018","276","M","40","2240",,"9117.25","1"
"2018","276","M","40","6640",,"84190.761","1"
"2018","276","M","40","2240",,"9117.25","1"
"2018","276","M","40","6640",,"84190.761","1"
"2018","276","M","40","573662",,"2108078.591","73"
"2018","276","M","56","595871",,"1664906.287","80"
"2018","276","M","10","22460",,"53151.479","2"
"2018","276","M","56","20386",,"58820.97","3"
"2018","276","M","36","18400",,"21060.978","12"
"2018","276","M","56","29441676",,"381173294.404","3893"
"2018","276","M","40","8981908",,"93129029.053","1318"
"2018","276","M","56","30057933",,"382897021.66","3976"
"2018","276","M","36","18400",,"21060.978","12"
"2018","276","M","10","22460",,"53151.479","2"
"2018","276","M","40","9560550",,"95291402.47","1392"
"2018","276","M","10","22460",,"53151.479","2"
"2018","276","M","10","22460",,"53151.479","2"
"2018","276","M","36","18400",,"21060.978","12"
"2018","276","M","36","18400",,"21060.978","12"
"2018","276","M","56","595871",,"1664906.287","80"
"2018","276","M","56","20386",,"58820.97","3"
"2018","276","M","56","30057933",,"382897021.66","3976"
"2018","276","M","56","29441676",,"381173294.404","3893"
"2018","276","M","40","9560550",,"95291402.47","1392"
"2018","276","M","40","573662",,"2108078.591","73"
"2018","276","M","40","8981908",,"93129029.053","1318"
"2018","276","M","40","4980",,"54294.826","1"
"2018","276","M","40","4980",,"54294.826","1"
"2018","276","M","0","14400",,"467733.012","4"
"2018","276","M","0","46500",,"150005.284","5"
"2018","276","M","0","1012082",,"15216667.135","1551"
"2018","276","M","0","24480",,"222235.781","3"
"2018","276","M","0","19689",,"298080.579","2"
"2018","276","M","0","168790",,"565834.106","14"
"2018","276","M","0","73524",,"262686.419","9"
"2018","276","M","0","254103",,"688393.147","44"
"2018","276","M","0","79485",,"610984.515","10"
"2018","276","M","0","70651",,"276446.746","9"
"2018","276","M","0","45750",,"61757.294","6"
"2018","276","M","0","1627",,"49778.131","3"
"2018","276","M","0","148089",,"2172543.067","15"
"2018","276","M","0","267364",,"1139268.873","45"
"2018","276","M","0","55756",,"197121.117","7"
"2018","276","M","0","39687",,"161163.551","18"
"2018","276","M","0","37201105",,"365183156.321","4868"
"2018","276","M","0","153255",,"2543280.536","15"
"2018","276","M","0","10871",,"81813.118","8"
"2018","276","M","0","112410",,"404326.842","161"
"2018","276","M","0","1819419",,"13413778.429","847"
"2018","276","M","0","12680",,"46819.366","2"
"2018","276","M","0","25944747",,"295998219.952","4158"
"2018","276","M","0","121895",,"175245.15","35"
"2018","276","M","0","241607",,"813335.738","38"
"2018","276","M","0","110140",,"956382.903","146"
"2018","276","M","0","78548",,"1396054.296","11"
"2018","276","M","0","32686",,"63207.738","3"
"2018","276","M","0","212333",,"1667309.915","50"
"2018","276","M","0","2083299",,"17689275.103","225"
"2018","276","M","0","20304500",,"190058574.269","2925"
"2018","276","M","0","78548",,"1396054.296","11"
"2018","276","M","0","110140",,"956382.903","146"
"2018","276","M","0","32686",,"63207.738","3"
"2018","276","M","0","241607",,"813335.738","38"
"2018","276","M","0","121895",,"175245.15","35"
"2018","276","M","0","212333",,"1667309.915","50"
"2018","276","M","0","2083299",,"17689275.103","225"
"2018","276","M","0","20304500",,"190058574.269","2925"
"2018","276","M","0","26956829",,"311214887.087","5709"
"2018","276","M","0","313864",,"1289274.157","50"
"2018","276","M","0","55756",,"197121.117","7"
"2018","276","M","0","39687",,"161163.551","18"
"2018","276","M","0","153255",,"2543280.536","15"
"2018","276","M","0","37201105",,"365183156.321","4868"
"2018","276","M","0","10871",,"81813.118","8"
"2018","276","M","0","112410",,"404326.842","161"
"2018","276","M","0","1819419",,"13413778.429","847"
"2018","276","M","0","12680",,"46819.366","2"
"2018","276","M","0","1627",,"49778.131","3"
"2018","276","M","0","148089",,"2172543.067","15"
"2018","276","M","0","19689",,"298080.579","2"
"2018","276","M","0","24480",,"222235.781","3"
"2018","276","M","0","168790",,"565834.106","14"
"2018","276","M","0","73524",,"262686.419","9"
"2018","276","M","0","254103",,"688393.147","44"
"2018","276","M","0","79485",,"610984.515","10"
"2018","276","M","0","70651",,"276446.746","9"
"2018","276","M","0","50950",,"190629.55","7"
"2018","276","M","0","112410",,"404326.842","161"
"2018","276","M","0","241607",,"813335.738","38"
"2018","276","M","0","10871",,"81813.118","8"
"2018","276","M","0","165896",,"1153504.02","153"
"2018","276","M","0","392412",,"2685328.454","61"
"2018","276","M","0","39687",,"161163.551","18"
"2018","276","M","0","201380",,"786229.665","45"
"2018","276","M","0","1819419",,"13413778.429","847"
"2018","276","M","0","2160195",,"17971529.534","235"
"2018","276","M","0","37437918",,"367072702.017","4921"
"2018","276","M","0","20473290",,"190624408.374","2939"
"2018","276","M","0","26956829",,"311214887.087","5709"
"2018","276","M","0","39686",,"66751.17","4"
"2018","276","M","0","12680",,"46819.366","2"
"2018","276","M","0","12680",,"46819.366","2"
"2018","276","M","0","112410",,"404326.842","161"
"2018","276","M","0","241607",,"813335.738","38"
"2018","276","M","0","10871",,"81813.118","8"
"2018","276","M","0","165896",,"1153504.02","153"
"2018","276","M","0","345912",,"2535323.169","56"
"2018","276","M","0","39687",,"161163.551","18"
"2018","276","M","0","201380",,"786229.665","45"
"2018","276","M","0","1819419",,"13413778.429","847"
"2018","276","M","0","2160195",,"17971529.534","235"
"2018","276","M","0","37437918",,"367072702.017","4921"
"2018","276","M","0","20473290",,"190624408.374","2939"
"2018","276","M","0","25944747",,"295998219.952","4158"
"2018","276","M","0","39686",,"66751.17","4"
"2018","276","M","0","46500",,"150005.284","5"
"2018","276","M","0","1012082",,"15216667.135","1551"
"2018","276","M","0","14400",,"467733.012","4"
"2018","276","M","0","5200",,"128872.256","1"
"2018","276","M","0","13989",,"165080.225","1"
"2018","276","M","0","13989",,"165080.225","1"
"2018","276","M","0","13989",,"165080.225","1"
"2018","276","M","0","13989",,"165080.225","1"
"2018","276","M","0","7000",,"3543.432","1"
"2018","276","M","0","5200",,"128872.256","1"
"2018","276","M","0","7000",,"3543.432","1"
"2018","276","M","0","6245",,"5807.685","1"
"2018","276","M","0","6245",,"5807.685","1"
"2018","276","M","0","4355",,"44265.733","1"
"2018","276","M","0","4355",,"44265.733","1"
"2018","276","M","0","5200",,"128872.256","1"
"2018","276","M","0","9399",,"185475.038","1"
"2018","276","M","0","7200",,"12074.835","1"
"2018","276","M","0","4980",,"54294.826","1"
"2018","276","M","0","13000",,"418124.965","1"
"2018","276","M","0","13890",,"15413.929","1"
"2018","276","M","0","7000",,"27284.426","1"
"2018","276","M","0","14500",,"17717.16","1"
"2018","276","M","0","8500",,"23622.879","1"
"2018","276","M","0","13890",,"15413.929","1"
"2018","276","M","0","7000",,"27284.426","1"
"2018","276","M","0","14500",,"17717.16","1"
"2018","276","M","0","4980",,"54294.826","1"
"2018","276","M","0","13000",,"418124.965","1"
"2018","276","M","0","7200",,"12074.835","1"
"2018","276","M","0","9399",,"185475.038","1"
"2018","276","M","0","8500",,"23622.879","1"
"2018","276","M","0","20",,"155.911","1"
"2018","276","M","0","20",,"155.911","1"
"2018","276","M","0","4355",,"44265.733","1"
"2018","276","M","0","7200",,"12074.835","1"
"2018","276","M","0","7000",,"27284.426","1"
"2018","276","M","0","14500",,"17717.16","1"
"2018","276","M","0","7200",,"12074.835","1"
"2018","276","M","0","7000",,"27284.426","1"
"2018","276","M","0","14500",,"17717.16","1"
"2018","276","M","0","404423",,"5541249.531","1147"
"2018","276","M","0","1463005",,"20907921.95","2703"
"2018","276","M","0","24227",,"533227.445","6"
"2018","276","M","0","14868583",,"116444702.355","1960"
"2018","276","M","0","82826",,"962283.898","11"
"2018","276","M","0","9103839",,"95651906.508","1189"
"2018","276","M","0","670617",,"2304118.962","86"
"2018","276","M","0","372755",,"913779.04","51"
"2018","276","M","0","580539",,"3807175.453","82"
"2018","276","M","0","66031",,"265952.282","8"
"2018","276","M","0","2659659",,"8388681.726","359"
"2018","276","M","0","137749",,"496850.573","17"
"2018","276","M","0","167422",,"348150.453","22"
"2018","276","M","0","317999",,"1213765.985","41"
"2018","276","M","0","218686",,"3094754.294","28"
"2018","276","M","0","6559305",,"83104516.08","1023"
"2018","276","M","0","67953",,"153903.059","10"
"2018","276","M","0","18400",,"21060.978","12"
"2018","276","M","0","52088",,"338022.144","92"
"2018","276","M","0","127974",,"870304.674","15"
"2018","276","M","0","143900",,"920392.265","235"
"2018","276","M","0","1637343",,"13287814.149","1134"
"2018","276","M","0","9884072",,"75041762.764","9348"
"2018","276","M","0","856248",,"9538687.198","2098"
"2018","276","M","0","87704232",,"884535103.34","28779"
"2018","276","M","0","2620416",,"20639021.533","4672"
"2018","276","M","0","497946",,"2399439.642","145"
"2018","276","M","0","96029",,"2268772.047","23"
"2018","276","M","0","75831",,"1930864.475","14"
"2018","276","M","0","608708",,"3167601.348","78"
"2018","276","M","0","555037",,"3417095.57","87"
"2018","276","M","0","919003",,"13033316.601","107"
"2018","276","M","0","314007",,"1423728.5","47"
"2018","276","M","0","2785739",,"15774885.225","379"
"2018","276","M","0","30906956",,"398245060.352","4222"
"2018","276","M","0","1962412",,"6215380.365","700"
"2018","276","M","0","19745545",,"205601035.164","6706"
"2018","276","M","0","226853",,"1755331.126","94"
"2018","276","M","0","226873",,"1755487.037","95"
"2018","276","M","0","670617",,"2304118.962","86"
"2018","276","M","0","372755",,"913779.04","51"
"2018","276","M","0","580539",,"3807175.453","82"
"2018","276","M","0","66031",,"265952.282","8"
"2018","276","M","0","2659659",,"8388681.726","359"
"2018","276","M","0","137749",,"496850.573","17"
"2018","276","M","0","167422",,"348150.453","22"
"2018","276","M","0","317999",,"1213765.985","41"
"2018","276","M","0","9103839",,"95651906.508","1189"
"2018","276","M","0","82826",,"962283.898","11"
"2018","276","M","0","14873783",,"116573574.612","1961"
"2018","276","M","0","218686",,"3094754.294","28"
"2018","276","M","0","6559305",,"83104516.08","1023"
"2018","276","M","0","67953",,"153903.059","10"
"2018","276","M","0","18400",,"21060.978","12"
"2018","276","M","0","52088",,"338022.144","92"
"2018","276","M","0","127974",,"870304.674","15"
"2018","276","M","0","143900",,"920392.265","235"
"2018","276","M","0","1637343",,"13287814.149","1134"
"2018","276","M","0","9888427",,"75086028.497","9349"
"2018","276","M","0","1260671",,"15079936.728","3245"
"2018","276","M","0","89171592",,"905487291.023","31483"
"2018","276","M","0","2620416",,"20639021.533","4672"
"2018","276","M","0","497946",,"2399439.642","145"
"2018","276","M","0","96029",,"2268772.047","23"
"2018","276","M","0","75831",,"1930864.475","14"
"2018","276","M","0","608708",,"3167601.348","78"
"2018","276","M","0","555037",,"3417095.57","87"
"2018","276","M","0","919003",,"13033316.601","107"
"2018","276","M","0","314007",,"1423728.5","47"
"2018","276","M","0","2785739",,"15774885.225","379"
"2018","276","M","0","30906956",,"398245060.352","4222"
"2018","276","M","0","1962412",,"6215380.365","700"
"2018","276","M","0","19745545",,"205601035.164","6706"
"2018","276","M","0","226853",,"1755331.126","94"
"2018","276","M","0","226873",,"1755487.037","95"
"2018","276","M","0","18400",,"21060.978","12"
"2018","276","M","0","1260671",,"15079936.728","3245"
"2018","276","M","0","722459",,"3765246.023","109"
"2018","276","M","0","7478308",,"96137832.681","1130"
"2018","276","M","0","127974",,"870304.674","15"
"2018","276","M","0","75831",,"1930864.475","14"
"2018","276","M","0","926707",,"4381367.333","119"
"2018","276","M","0","52088",,"338022.144","92"
"2018","276","M","0","96029",,"2268772.047","23"
"2018","276","M","0","497946",,"2399439.642","145"
"2018","276","M","0","451756",,"1920579.073","64"
"2018","276","M","0","10115280",,"76841359.623","9443"
"2018","276","M","0","1675887",,"13545077.936","1137"
"2018","276","M","0","3366278",,"19582060.677","461"
"2018","276","M","0","31281589",,"399195440.681","4275"
"2018","276","M","0","2037842",,"6666807.684","709"
"2018","276","M","0","19776239",,"205825873.006","6710"
"2018","276","M","0","2620436",,"20639177.444","4673"
"2018","276","M","0","497946",,"2399439.642","145"
"2018","276","M","0","96029",,"2268772.047","23"
"2018","276","M","0","52088",,"338022.144","92"
"2018","276","M","0","75831",,"1930864.475","14"
"2018","276","M","0","926707",,"4381367.333","119"
"2018","276","M","0","127974",,"870304.674","15"
"2018","276","M","0","7478308",,"96137832.681","1130"
"2018","276","M","0","722459",,"3765246.023","109"
"2018","276","M","0","856248",,"9538687.198","2098"
"2018","276","M","0","451756",,"1920579.073","64"
"2018","276","M","0","10110925",,"76797093.89","9442"
"2018","276","M","0","1675887",,"13545077.936","1137"
"2018","276","M","0","3366278",,"19582060.677","461"
"2018","392","X","0","241503181","1848104304.309","1848104304.309","117602.265"
"2018","392","X","4","6760","5707.781","5707.781","0.114"
"2018","392","X","8","151145","432378.008","432378.008","47.045"
"2018","392","X","31","4015","10844.784","10844.784","0.946"
"2018","392","X","32","100590","855315.528","855315.528","76.668"
"2018","392","X","36","4014995","37683894.258","37683894.258","1613.295"
"2018","392","X","40","282558","2540759.867","2540759.867","149.974"
"2018","392","X","44","7840","65539.823","65539.823","1.315"
"2018","392","X","48","115905","824511.63","824511.63","16.54"
"2018","392","X","50","1085340","1614232.975","1614232.975","33.071"
"2018","392","X","56","1040576","7884429.833","7884429.833","759.017"
"2018","392","X","68","118011","381433.797","381433.797","43.021"
"2018","392","X","70","7005","24443.799","24443.799","3.199"
"2018","392","X","76","36560","264378.985","264378.985","21.644"
"2018","392","X","96","30810","127881.477","127881.477","2.565"
"2018","392","X","100","2565523","6237852.765","6237852.765","698.29"
"2018","392","X","104","5687634","32222435.623","32222435.623","1252.884"
"2018","392","X","108","6610","5789.321","5789.321","0.116"
"2018","392","X","112","184654","680874.865","680874.865","84.189"
"2018","392","X","116","1688818","3318911.63","3318911.63","270.795"
"2018","392","X","124","8683022","102824190.681","102824190.681","6711.406"
"2018","392","X","144","1344250","9958211.666","9958211.666","824.317"
"2018","392","X","152","1403843","7010958.125","7010958.125","495.816"
"2018","392","X","156","78631","841770.873","841770.873","17.876"
"2018","392","X","170","984856","8551080.545","8551080.545","398.869"
"2018","392","X","174","1070","2536.792","2536.792","0.113"
"2018","392","X","180","11260","40470.886","40470.886","3.476"
"2018","392","X","184","1100","4348.786","4348.786","0.379"
"2018","392","X","188","39256","344396.64","344396.64","23.878"
"2018","392","X","191","49680","117118.232","117118.232","14.802"
"2018","392","X","196","59630","171740.791","171740.791","21.295"
"2018","392","X","203","557725","1464127.392","1464127.392","182.692"
"2018","392","X","204","12000","5435.982","5435.982","0.711"
"2018","392","X","208","41340","484780.875","484780.875","29.885"
"2018","392","X","214","374507","1826879.531","1826879.531","143.133"
"2018","392","X","218","1491530","11271218.758","11271218.758","270.307"
"2018","392","X","233","137177","461922.57","461922.57","48.337"
"2018","392","X","242","63450","514733.136","514733.136","10.325"
"2018","392","X","246","67030","659067.518","659067.518","49.427"
"2018","392","X","251","9755729","81900371.166","81900371.166","5488.931"
"2018","392","X","268","343085","1121887.025","1121887.025","121.538"
"2018","392","X","276","6148066","51863934.165","51863934.165","3848.974"
"2018","392","X","288","19560","94087.788","94087.788","4.324"
"2018","392","X","300","513813","2969622.607","2969622.607","201.791"
"2018","392","X","320","8540","73802.516","73802.516","1.48"
"2018","392","X","324","600","1993.193","1993.193","0.261"
"2018","392","X","332","18611","155795.244","155795.244","9.304"
"2018","392","X","340","35160","231853.692","231853.692","16.683"
"2018","392","X","344","630753","5697742.653","5697742.653","116.582"
"2018","392","X","348","792929","1879436.417","1879436.417","229.316"
"2018","392","X","360","3320888","26517562.773","26517562.773","872.223"
"2018","392","X","364","348509","2965880.839","2965880.839","283.841"
"2018","392","X","368","46970","206069.018","206069.018","10.854"
"2018","392","X","376","66528","697798.889","697798.889","31.213"
"2018","392","X","380","461018","1084877.048","1084877.048","135.807"
"2018","392","X","398","26588","91206.718","91206.718","9.761"
"2018","392","X","400","66370","316573.472","316573.472","12.011"
"2018","392","X","404","378924","2861519.045","2861519.045","83.577"
"2018","392","X","410","4927440","65385259.892","65385259.892","2695.169"
"2018","392","X","414","548370","3704721.393","3704721.393","74.316"
"2018","392","X","417","206804","323839.568","323839.568","39.489"
"2018","392","X","418","5100","32851.451","32851.451","0.62"
"2018","392","X","422","133026","198141.544","198141.544","25.288"
"2018","392","X","428","164210","371649.029","371649.029","45.36"
"2018","392","X","440","2638681","6825328.4","6825328.4","791.822"
"2018","392","X","450","18588","103772.896","103772.896","8.951"
"2018","392","X","458","4355259","20005926.775","20005926.775","943.52"
"2018","392","X","470","71327","252274.865","252274.865","28.25"
"2018","392","X","480","137940","1001280.704","1001280.704","20.086"
"2018","392","X","484","2015491","16681198.644","16681198.644","914.242"
"2018","392","X","490","6725400","60693916.826","60693916.826","1600.962"
"2018","392","X","496","32790","28991.904","28991.904","0.582"
"2018","392","X","498","635849","4797462.494","4797462.494","217.65"
"2018","392","X","508","7860","12031.64","12031.64","0.796"
"2018","392","X","512","660495","4455231.188","4455231.188","89.702"
"2018","392","X","528","2265468","13415088.519","13415088.519","1445.437"
"2018","392","X","540","21898","78187.541","78187.541","9.913"
"2018","392","X","548","540","3669.288","3669.288","0.48"
"2018","392","X","554","832675","8138752.25","8138752.25","355.931"
"2018","392","X","558","4281","32344.093","32344.093","2.82"
"2018","392","X","566","2260","9150.57","9150.57","0.886"
"2018","392","X","580","1105","5082.643","5082.643","0.443"
"2018","392","X","583","28030","184424.749","184424.749","7.858"
"2018","392","X","586","4207500","39208931.829","39208931.829","786.526"
"2018","392","X","591","24336","213534.433","213534.433","16.681"
"2018","392","X","598","202165","1677915.504","1677915.504","33.659"
"2018","392","X","600","11180","38151.534","38151.534","4.211"
"2018","392","X","604","264559","1775944.379","1775944.379","103.553"
"2018","392","X","608","17000675","58348372.133","58348372.133","1752.946"
"2018","392","X","616","5037997","20365960.923","20365960.923","1479.644"
"2018","392","X","620","1088297","3712830.066","3712830.066","421.364"
"2018","392","X","634","186175","1432299.717","1432299.717","29.61"
"2018","392","X","642","431533","1118154.317","1118154.317","134.677"
"2018","392","X","643","2589602","7018169.861","7018169.861","724.114"
"2018","392","X","682","376754","2249798.93","2249798.93","56.943"
"2018","392","X","699","366435","2159552.569","2159552.569","188.301"
